# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_truncation	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_truncation	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_canonical_start_codon	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
jgi.p|Rhisto1|677900	gene_6913	mRNA_6913	protein_coding	0	1	0	150	0	1	0	0	0	0	0	0	0	49	0	0	0	4	0	0	0	0	0	1	0	0	0	0	1	96
jgi.p|Rhisto1|677905	gene_6914	mRNA_6914	protein_coding	0	5	1	188	0	4	0	0	0	0	0	0	0	115	0	0	0	9	1	0	0	0	0	4	0	0	0	0	1	64
jgi.p|Rhisto1|677916	gene_6915	mRNA_6915	protein_coding	0	2	1	197	0	0	0	0	0	0	0	0	0	134	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	63
jgi.p|Rhisto1|677922	gene_6922	mRNA_6922	protein_coding	0	0	0	109	0	0	0	0	1	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56
jgi.p|Rhisto1|677953	gene_6928	mRNA_6928	protein_coding	2	3	8	70	0	1	0	0	0	0	0	2	3	32	0	2	0	5	3	0	0	0	0	0	0	0	0	0	3	32
jgi.p|Rhisto1|677976	gene_6930	mRNA_6930	protein_coding	0	0	4	80	0	2	0	0	1	0	0	1	0	67	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10
jgi.p|Rhisto1|677987	gene_6938	mRNA_6938	protein_coding	1	1	1	167	0	0	0	0	3	1	0	0	0	98	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	66
jgi.p|Rhisto1|677990	gene_6942	mRNA_6942	protein_coding	3	0	2	115	0	0	0	0	0	0	0	0	0	57	0	2	0	1	2	0	0	1	0	0	0	0	0	0	0	58
jgi.p|Rhisto1|678014	gene_6943	mRNA_6943	protein_coding	1	5	10	122	0	8	0	0	2	0	0	1	0	107	0	1	0	6	9	0	0	0	0	2	0	0	0	0	3	0
jgi.p|Rhisto1|678127	gene_6959	mRNA_6959	protein_coding	0	0	0	65	0	1	0	0	4	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
jgi.p|Rhisto1|678128	gene_6960	mRNA_6960	protein_coding	1	2	0	72	0	5	0	0	5	0	0	0	0	31	0	1	0	4	0	0	0	0	0	1	0	0	0	0	1	28
jgi.p|Rhisto1|678144	gene_6962	mRNA_6962	protein_coding	0	6	2	72	0	1	0	0	0	0	0	0	0	35	0	0	0	6	2	0	0	0	0	0	0	0	0	0	6	30
jgi.p|Rhisto1|678169	gene_6965	mRNA_6965	protein_coding	0	1	0	93	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	58
jgi.p|Rhisto1|678170	gene_6966	mRNA_6966	protein_coding	0	0	1	66	0	0	0	0	0	0	0	1	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
jgi.p|Rhisto1|678175	gene_6968	mRNA_6968	protein_coding	0	0	0	89	0	0	0	0	0	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	59
jgi.p|Rhisto1|678177	gene_6969	mRNA_6969	protein_coding	0	1	0	90	0	1	0	0	0	0	0	0	0	36	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	46
jgi.p|Rhisto1|678184	gene_6971	mRNA_6971	protein_coding	0	2	2	82	0	0	0	0	0	0	0	0	0	24	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	58
jgi.p|Rhisto1|678189	gene_6974	mRNA_6974	protein_coding	0	1	1	86	0	1	0	0	0	0	0	0	0	37	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	48
jgi.p|Rhisto1|678197	gene_6976	mRNA_6976	protein_coding	3	1	2	79	0	0	0	0	3	1	0	0	0	18	0	2	0	1	2	0	0	0	0	0	3	0	0	0	1	57
jgi.p|Rhisto1|678208	gene_6982	mRNA_6982	protein_coding	0	3	3	66	0	0	0	0	2	0	0	0	0	31	0	0	0	1	3	0	0	0	0	1	0	0	0	0	2	33
jgi.p|Rhisto1|678209	gene_6983	mRNA_6983	protein_coding	0	4	0	69	0	0	0	0	0	0	0	0	0	37	0	0	0	1	0	0	0	0	0	2	0	0	0	0	3	32
jgi.p|Rhisto1|678220	gene_6987	mRNA_6987	protein_coding	0	0	2	51	0	0	0	0	0	1	0	1	0	20	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	22
jgi.p|Rhisto1|678223	gene_6988	mRNA_6988	protein_coding	0	4	2	54	0	2	0	0	0	0	0	0	0	22	0	0	0	0	2	0	0	0	0	1	0	0	0	0	3	30
jgi.p|Rhisto1|678225	gene_6989	mRNA_6989	protein_coding	0	3	1	57	0	0	1	0	1	0	0	0	0	27	0	0	0	3	1	0	0	0	0	0	0	0	0	0	2	26
jgi.p|Rhisto1|678231	gene_6992	mRNA_6992	protein_coding	0	3	0	58	0	4	0	0	1	0	0	0	0	23	0	0	0	4	0	0	0	0	0	1	0	0	0	0	2	27
jgi.p|Rhisto1|678266	gene_6997	mRNA_6997	protein_coding	0	0	1	90	0	3	0	0	2	0	0	0	0	29	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	52
jgi.p|Rhisto1|678276	gene_6998	mRNA_6998	protein_coding	0	0	0	92	0	0	0	0	1	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
jgi.p|Rhisto1|678284	gene_7003	mRNA_7003	protein_coding	0	4	1	180	0	1	0	0	1	0	0	0	0	81	0	0	0	2	1	0	0	0	0	0	0	0	0	0	4	95
jgi.p|Rhisto1|678288	gene_7005	mRNA_7005	protein_coding	1	7	3	154	0	0	0	0	0	0	0	0	0	80	0	1	0	27	3	0	0	0	0	1	0	0	0	0	6	48
jgi.p|Rhisto1|678294	gene_7010	mRNA_7010	protein_coding	0	0	0	109	0	5	0	0	0	0	0	0	0	54	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	48
jgi.p|Rhisto1|678302	gene_7013	mRNA_7013	protein_coding	7	1	1	102	0	3	0	0	1	0	0	1	0	34	0	7	0	14	0	0	0	0	0	0	0	0	0	0	1	50
jgi.p|Rhisto1|678313	gene_7015	mRNA_7015	protein_coding	1	2	0	69	0	0	0	0	0	0	0	0	0	35	0	0	0	4	0	0	0	0	1	2	0	0	0	0	1	32
jgi.p|Rhisto1|678318	gene_7018	mRNA_7018	protein_coding	3	3	1	60	0	0	0	0	0	0	0	0	0	23	0	2	0	10	1	0	0	1	0	2	0	0	0	0	1	30
jgi.p|Rhisto1|678335	gene_7021	mRNA_7021	protein_coding	0	1	0	56	0	1	0	0	1	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25
jgi.p|Rhisto1|678344	gene_7024	mRNA_7024	protein_coding	0	0	1	73	0	0	0	0	1	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	44
jgi.p|Rhisto1|678353	gene_7028	mRNA_7028	protein_coding	0	6	0	134	0	0	0	0	0	0	0	0	0	72	0	0	0	9	0	0	0	0	0	3	0	0	0	0	4	55
jgi.p|Rhisto1|678355	gene_7029	mRNA_7029	protein_coding	0	0	0	98	0	2	0	0	1	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
jgi.p|Rhisto1|678358	gene_7030	mRNA_7030	protein_coding	0	4	2	97	0	6	0	0	4	0	0	0	0	25	0	0	0	6	2	0	0	0	0	4	0	0	0	0	0	59
jgi.p|Rhisto1|678367	gene_7033	mRNA_7033	protein_coding	4	1	0	113	0	0	1	0	4	0	0	0	0	67	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	42
jgi.p|Rhisto1|678370	gene_7034	mRNA_7034	protein_coding	0	2	0	119	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	67
jgi.p|Rhisto1|678383	gene_7036	mRNA_7036	protein_coding	1	8	1	114	0	4	0	0	0	0	0	0	0	44	0	0	0	16	1	0	0	0	0	4	0	1	0	0	4	54
jgi.p|Rhisto1|678402	gene_7039	mRNA_7039	protein_coding	0	0	0	50	0	2	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
jgi.p|Rhisto1|678405	gene_7040	mRNA_7040	protein_coding	0	1	0	52	0	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	33
jgi.p|Rhisto1|678409	gene_7041	mRNA_7041	protein_coding	0	3	1	41	0	0	0	0	4	0	0	0	0	16	0	0	0	1	1	0	0	0	0	2	0	0	0	0	2	21
jgi.p|Rhisto1|678413	gene_7043	mRNA_7043	protein_coding	0	1	1	57	0	2	0	0	0	0	0	0	0	34	0	0	0	5	1	0	0	0	0	0	0	0	0	0	1	16
jgi.p|Rhisto1|678423	gene_7046	mRNA_7046	protein_coding	0	2	1	78	0	0	0	0	0	0	0	0	1	33	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	38
jgi.p|Rhisto1|678427	gene_7047	mRNA_7047	protein_coding	0	2	0	79	0	0	0	0	4	0	0	0	0	40	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	35
jgi.p|Rhisto1|678430	gene_7048	mRNA_7048	protein_coding	0	2	1	85	0	0	0	0	0	0	0	0	0	43	0	0	0	2	1	0	0	0	0	1	0	0	0	0	1	41
jgi.p|Rhisto1|678434	gene_7049	mRNA_7049	protein_coding	0	2	0	92	0	0	0	0	4	0	0	0	0	49	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	35
jgi.p|Rhisto1|678459	gene_7058	mRNA_7058	protein_coding	2	3	0	82	0	1	0	0	1	0	0	0	0	59	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	21
jgi.p|Rhisto1|678461	gene_7061	mRNA_7061	protein_coding	0	4	0	113	0	4	0	0	3	0	0	0	0	44	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	62
jgi.p|Rhisto1|678484	gene_7063	mRNA_7063	protein_coding	2	2	0	117	0	9	0	0	0	0	0	0	0	33	0	2	0	4	0	0	0	0	0	1	0	1	0	0	1	72
jgi.p|Rhisto1|678492	gene_7065	mRNA_7065	protein_coding	0	0	2	78	0	0	0	0	0	0	0	0	0	24	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	54
jgi.p|Rhisto1|678498	gene_7068	mRNA_7068	protein_coding	0	1	1	95	0	0	0	0	3	0	0	0	0	47	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	45
jgi.p|Rhisto1|678509	gene_7072	mRNA_7072	protein_coding	0	2	0	121	0	1	0	0	3	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	61
jgi.p|Rhisto1|678513	gene_7073	mRNA_7073	protein_coding	0	1	0	112	0	0	0	0	0	0	0	0	0	61	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	49
jgi.p|Rhisto1|678514	gene_7075	mRNA_7075	protein_coding	0	7	2	101	0	0	0	0	0	0	0	0	0	64	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	37
jgi.p|Rhisto1|678517	gene_7077	mRNA_7077	protein_coding	0	0	0	70	0	0	0	0	0	0	0	0	0	28	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	41
jgi.p|Rhisto1|678524	gene_7079	mRNA_7079	protein_coding	3	10	19	137	0	1	4	0	16	0	0	0	0	43	0	0	0	0	19	0	0	0	0	0	0	3	0	0	6	77
jgi.p|Rhisto1|678534	gene_7080	mRNA_7080	protein_coding	0	1	1	171	0	1	0	0	0	0	0	0	0	61	0	0	0	5	1	0	0	0	0	0	0	0	0	0	1	104
jgi.p|Rhisto1|678543	gene_7082	mRNA_7082	protein_coding	0	3	0	103	0	0	0	0	0	0	0	0	0	40	0	0	0	8	0	0	0	0	0	2	0	0	0	0	1	57
jgi.p|Rhisto1|678545	gene_7083	mRNA_7083	protein_coding	0	2	2	135	0	2	0	0	5	0	0	0	0	59	0	0	0	6	2	0	0	0	0	0	0	0	0	0	2	63
jgi.p|Rhisto1|678549	gene_7086	mRNA_7086	protein_coding	0	3	0	113	0	1	0	0	0	0	0	0	0	39	0	0	0	2	0	0	1	0	0	1	0	0	0	0	2	70
jgi.p|Rhisto1|678550	gene_7087	mRNA_7087	protein_coding	0	2	0	97	0	0	0	0	1	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	42
jgi.p|Rhisto1|678553	gene_7089	mRNA_7089	protein_coding	0	0	0	86	0	3	0	0	0	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	51
jgi.p|Rhisto1|678556	gene_7090	mRNA_7090	protein_coding	4	5	1	108	0	1	0	0	4	0	0	1	0	38	0	3	0	16	0	0	0	1	1	5	0	0	0	0	1	55
jgi.p|Rhisto1|678582	gene_7095	mRNA_7095	protein_coding	2	0	0	86	0	0	0	0	1	0	0	0	0	46	0	1	0	4	0	0	0	0	0	0	0	1	0	0	0	35
jgi.p|Rhisto1|678587	gene_7097	mRNA_7097	protein_coding	0	4	1	87	0	0	0	0	1	0	0	0	0	27	0	0	0	4	1	0	0	0	0	1	0	0	0	0	3	56
jgi.p|Rhisto1|678618	gene_7100	mRNA_7100	protein_coding	2	0	0	49	0	0	0	0	3	0	0	0	0	18	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	25
jgi.p|Rhisto1|678622	gene_7101	mRNA_7101	protein_coding	1	3	1	49	0	4	0	0	1	0	0	0	0	17	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	27
jgi.p|Rhisto1|678632	gene_7106	mRNA_7106	protein_coding	0	0	0	65	0	0	0	0	0	0	0	0	0	32	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	30
jgi.p|Rhisto1|678634	gene_7107	mRNA_7107	protein_coding	0	3	0	62	0	0	0	0	0	0	0	0	0	32	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	29
jgi.p|Rhisto1|678685	gene_7118	mRNA_7118	protein_coding	0	0	0	44	0	0	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
jgi.p|Rhisto1|678756	gene_7127	mRNA_7127	protein_coding	1	1	4	146	0	0	0	0	1	0	0	0	0	69	0	0	0	7	4	0	0	1	0	1	0	0	0	0	1	70
jgi.p|Rhisto1|678829	gene_6179	mRNA_6179	protein_coding	1	3	3	66	0	0	1	0	2	0	0	0	0	22	0	1	0	5	3	0	0	0	0	1	0	0	0	0	1	38
jgi.p|Rhisto1|678850	gene_6181	mRNA_6181	protein_coding	0	3	0	59	0	0	0	0	0	0	0	0	0	26	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	32
jgi.p|Rhisto1|678865	gene_6183	mRNA_6183	protein_coding	0	6	4	89	0	3	0	0	0	0	0	0	0	30	0	0	0	24	4	0	0	0	0	1	0	0	0	0	5	33
jgi.p|Rhisto1|678871	gene_6184	mRNA_6184	protein_coding	0	1	0	57	0	0	0	0	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39
jgi.p|Rhisto1|678872	gene_6185	mRNA_6185	protein_coding	0	0	0	77	0	0	0	0	4	0	0	0	0	36	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	34
jgi.p|Rhisto1|678880	gene_6187	mRNA_6187	protein_coding	0	1	1	81	0	1	0	0	3	0	0	0	0	37	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	39
jgi.p|Rhisto1|678883	gene_6188	mRNA_6188	protein_coding	0	0	1	72	0	0	0	0	1	0	0	0	0	33	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	32
jgi.p|Rhisto1|678885	gene_6189	mRNA_6189	protein_coding	0	0	0	71	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
jgi.p|Rhisto1|678901	gene_6192	mRNA_6192	protein_coding	0	1	0	92	0	1	0	0	3	0	0	0	0	31	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	53
jgi.p|Rhisto1|678905	gene_6193	mRNA_6193	protein_coding	0	1	0	84	0	1	0	0	1	0	0	0	0	36	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	45
jgi.p|Rhisto1|678906	gene_6194	mRNA_6194	protein_coding	0	1	0	100	0	0	0	0	0	0	0	0	0	50	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	47
jgi.p|Rhisto1|678910	gene_6196	mRNA_6196	protein_coding	0	4	1	130	0	4	0	0	2	0	0	0	0	36	0	0	0	24	1	0	0	0	0	1	0	0	0	0	3	65
jgi.p|Rhisto1|678926	gene_6198	mRNA_6198	protein_coding	0	6	4	135	0	4	0	0	3	0	0	0	0	52	0	0	0	14	4	0	0	0	0	4	0	0	0	0	3	65
jgi.p|Rhisto1|678941	gene_6203	mRNA_6203	protein_coding	1	0	4	90	0	0	0	0	1	0	0	1	1	53	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	33
jgi.p|Rhisto1|678950	gene_6207	mRNA_6207	protein_coding	0	2	1	75	0	0	0	0	0	0	0	0	0	20	0	0	0	5	1	0	0	0	0	0	0	0	0	0	2	50
jgi.p|Rhisto1|678956	gene_6209	mRNA_6209	protein_coding	0	2	2	56	0	1	0	0	1	0	0	0	0	20	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	34
jgi.p|Rhisto1|678958	gene_6210	mRNA_6210	protein_coding	0	1	1	63	0	2	0	0	0	0	0	0	0	38	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	23
jgi.p|Rhisto1|678981	gene_6218	mRNA_6218	protein_coding	2	1	1	71	0	0	0	0	8	0	0	0	0	32	0	0	0	3	1	0	0	2	0	0	0	0	0	0	1	30
jgi.p|Rhisto1|67899	gene_7533	mRNA_7533	protein_coding	0	0	3	63	0	0	0	0	0	0	0	0	0	35	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	25
jgi.p|Rhisto1|678990	gene_6222	mRNA_6222	protein_coding	0	0	0	63	0	0	0	0	3	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	35
jgi.p|Rhisto1|679001	gene_6224	mRNA_6224	protein_coding	0	3	1	81	0	1	0	0	0	0	0	0	0	34	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	45
jgi.p|Rhisto1|679003	gene_6225	mRNA_6225	protein_coding	0	1	0	86	0	0	0	0	0	0	0	0	0	33	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	46
jgi.p|Rhisto1|679007	gene_6227	mRNA_6227	protein_coding	0	5	0	99	0	0	0	0	5	0	0	0	0	42	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	49
jgi.p|Rhisto1|679011	gene_6228	mRNA_6228	protein_coding	2	5	1	89	0	6	1	0	4	0	0	0	0	39	0	2	0	6	1	0	0	0	0	2	0	0	0	0	2	35
jgi.p|Rhisto1|679025	gene_6229	mRNA_6229	protein_coding	0	3	6	85	0	2	0	0	0	0	0	0	0	37	0	0	0	2	6	0	0	0	0	2	0	0	0	0	1	46
jgi.p|Rhisto1|679069	gene_6232	mRNA_6232	protein_coding	0	9	0	88	0	2	0	0	0	0	0	0	0	27	0	0	0	13	0	0	0	0	0	7	0	0	0	0	2	53
jgi.p|Rhisto1|679070	gene_6233	mRNA_6233	protein_coding	0	1	0	102	0	0	0	0	0	0	0	0	0	50	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	47
jgi.p|Rhisto1|679072	gene_6234	mRNA_6234	protein_coding	0	1	1	115	0	0	0	0	0	0	0	0	0	55	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	60
jgi.p|Rhisto1|679079	gene_6237	mRNA_6237	protein_coding	0	1	2	108	0	2	0	0	2	0	0	0	0	49	0	0	0	7	2	0	0	0	0	1	0	0	0	0	0	49
jgi.p|Rhisto1|679083	gene_6239	mRNA_6239	protein_coding	0	9	1	92	0	0	0	0	0	0	0	0	0	24	0	0	0	7	1	0	0	0	0	3	0	0	0	0	6	64
jgi.p|Rhisto1|679085	gene_6240	mRNA_6240	protein_coding	0	3	0	75	0	0	0	0	2	0	0	0	0	24	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	48
jgi.p|Rhisto1|679092	gene_6244	mRNA_6244	protein_coding	0	4	1	54	0	0	0	0	3	0	0	0	0	23	0	0	0	11	1	0	0	0	0	1	0	0	0	0	3	18
jgi.p|Rhisto1|679131	gene_6246	mRNA_6246	protein_coding	0	7	2	74	0	2	0	0	0	0	0	0	0	41	0	0	0	1	2	0	0	0	0	1	0	0	0	0	6	31
jgi.p|Rhisto1|679148	gene_6249	mRNA_6249	protein_coding	1	3	3	78	0	1	0	0	0	0	0	0	0	35	0	1	0	1	3	0	0	0	0	1	0	0	0	0	2	41
jgi.p|Rhisto1|679155	gene_6251	mRNA_6251	protein_coding	0	0	0	96	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
jgi.p|Rhisto1|679160	gene_6252	mRNA_6252	protein_coding	0	1	1	113	0	0	0	0	0	0	0	0	0	58	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	53
jgi.p|Rhisto1|679164	gene_6254	mRNA_6254	protein_coding	0	3	0	124	0	1	0	0	2	0	0	0	0	43	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	72
jgi.p|Rhisto1|679177	gene_6258	mRNA_6258	protein_coding	0	12	6	127	0	2	0	0	0	0	0	0	0	48	0	0	0	8	6	0	0	0	0	3	0	0	0	0	9	72
jgi.p|Rhisto1|679185	gene_6260	mRNA_6260	protein_coding	0	0	1	185	0	2	0	0	0	0	0	0	0	53	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	127
jgi.p|Rhisto1|679186	gene_6261	mRNA_6261	protein_coding	0	5	3	185	0	0	0	0	4	0	0	0	0	58	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	123
jgi.p|Rhisto1|679192	gene_6264	mRNA_6264	protein_coding	0	0	0	192	0	3	0	0	2	0	0	0	0	118	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	66
jgi.p|Rhisto1|679207	gene_6267	mRNA_6267	protein_coding	0	0	0	86	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65
jgi.p|Rhisto1|679211	gene_6270	mRNA_6270	protein_coding	0	0	0	67	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
jgi.p|Rhisto1|679217	gene_6272	mRNA_6272	protein_coding	0	0	0	89	0	3	0	0	4	0	0	0	0	35	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	42
jgi.p|Rhisto1|679222	gene_6274	mRNA_6274	protein_coding	0	0	0	68	0	1	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
jgi.p|Rhisto1|679233	gene_6277	mRNA_6277	protein_coding	0	3	0	46	0	6	0	0	4	0	0	0	0	34	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	2
jgi.p|Rhisto1|679244	gene_6278	mRNA_6278	protein_coding	0	0	0	58	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
jgi.p|Rhisto1|679252	gene_6281	mRNA_6281	protein_coding	0	0	0	77	0	3	0	0	1	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
jgi.p|Rhisto1|679257	gene_6286	mRNA_6286	protein_coding	0	2	1	66	0	2	0	0	0	0	0	0	0	26	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	36
jgi.p|Rhisto1|679266	gene_6289	mRNA_6289	protein_coding	2	3	0	68	0	0	0	0	3	1	0	0	0	30	0	1	0	16	0	0	1	0	0	2	2	0	0	0	1	20
jgi.p|Rhisto1|679269	gene_6290	mRNA_6290	protein_coding	0	9	10	78	0	0	0	0	0	0	0	0	0	33	0	0	0	18	10	0	0	0	0	4	0	0	0	0	5	31
jgi.p|Rhisto1|679290	gene_6291	mRNA_6291	protein_coding	0	3	3	91	0	3	0	0	2	0	0	0	0	39	0	0	0	13	3	0	0	0	0	2	0	0	0	0	1	36
jgi.p|Rhisto1|679295	gene_6292	mRNA_6292	protein_coding	0	1	1	110	0	0	0	0	4	0	0	0	0	36	0	0	0	5	1	0	0	0	0	0	0	0	0	0	1	65
jgi.p|Rhisto1|679298	gene_6293	mRNA_6293	protein_coding	0	0	2	100	0	3	0	0	2	0	0	0	0	47	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	48
jgi.p|Rhisto1|679301	gene_6294	mRNA_6294	protein_coding	0	5	1	88	0	0	0	0	0	0	0	0	0	30	0	0	0	4	1	0	0	0	0	3	0	0	0	0	2	57
jgi.p|Rhisto1|679306	gene_6295	mRNA_6295	protein_coding	0	1	0	107	0	0	0	0	2	0	0	0	0	59	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	43
jgi.p|Rhisto1|679309	gene_6296	mRNA_6296	protein_coding	0	2	2	89	0	0	0	0	0	0	0	0	0	45	0	0	0	3	2	0	0	0	0	0	0	0	0	0	2	41
jgi.p|Rhisto1|679322	gene_6301	mRNA_6301	protein_coding	0	0	0	100	0	1	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52
jgi.p|Rhisto1|679357	gene_6308	mRNA_6308	protein_coding	1	0	0	63	0	0	0	0	2	0	0	0	0	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31
jgi.p|Rhisto1|679372	gene_6312	mRNA_6312	protein_coding	0	3	3	100	0	4	0	0	3	0	0	0	0	46	0	0	0	13	3	0	3	0	0	1	0	0	0	0	2	32
jgi.p|Rhisto1|679379	gene_6314	mRNA_6314	protein_coding	1	7	0	97	0	1	0	0	1	0	0	0	0	34	0	0	0	11	0	0	0	1	0	5	0	0	0	0	2	56
jgi.p|Rhisto1|679387	gene_6317	mRNA_6317	protein_coding	0	4	0	69	0	0	0	0	0	0	0	0	0	37	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	32
jgi.p|Rhisto1|679389	gene_6318	mRNA_6318	protein_coding	0	7	0	78	0	3	0	0	1	0	0	0	0	31	0	0	0	13	0	0	0	0	0	5	0	0	0	0	2	35
jgi.p|Rhisto1|679396	gene_6320	mRNA_6320	protein_coding	1	0	1	91	0	3	0	0	0	0	0	0	0	51	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	33
jgi.p|Rhisto1|679401	gene_6321	mRNA_6321	protein_coding	0	2	0	96	0	0	0	0	1	0	0	0	0	55	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	39
jgi.p|Rhisto1|679405	gene_6325	mRNA_6325	protein_coding	0	1	0	111	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	65
